EGLV081800000524,BMOU5309611,2018/02/07 04:30,2018/02/07 04:10,S,アイランドシティＣＹ,EVERGREEN LINE,BUXMELODY,1643-093N,SURABAYA,相互運輸　新ICバンプ,,2018/02/07 05:56,2018/02/15 16:09,,,,,2018/02/07 00:00,S,,Y,2018/02/22,40,96,-,165,-,,,,,,,,,,,PUSAN (BUSAN),0,0139B,無,－,6TK61,2018/02/15,相互運輸,DR
EGLV081800000524,DRYU9451440,2018/02/07 04:30,2018/02/07 04:10,S,アイランドシティＣＹ,EVERGREEN LINE,BUXMELODY,1643-093N,SURABAYA,相互運輸　新ICバンプ,,2018/02/07 11:06,2018/02/13 16:44,,,2018/02/14 14:05,,2018/02/07 00:00,S,,Y,2018/02/22,40,96,-,157,-,,,,,,,,,,,PUSAN (BUSAN),0,040D2,無,－,6TK61,2018/02/13,相互運輸,DR
EGLV081800000524,EGHU9065725,2018/02/07 04:30,2018/02/07 04:10,S,アイランドシティＣＹ,EVERGREEN LINE,BUXMELODY,1643-093N,SURABAYA,相互運輸　新ICバンプ,,2018/02/07 11:12,2018/02/15 13:37,,,,,2018/02/07 00:00,S,,Y,2018/02/22,40,96,-,158,-,,,,,,,,,,,PUSAN (BUSAN),0,0182B,無,－,6TK61,2018/02/15,相互運輸,DR
EGLV081800000524,EISU9001986,2018/02/07 04:30,2018/02/07 04:10,S,アイランドシティＣＹ,EVERGREEN LINE,BUXMELODY,1643-093N,SURABAYA,相互運輸　新ICバンプ,,2018/02/07 11:18,2018/02/13 16:59,,,2018/02/14 10:26,,2018/02/07 00:00,S,,Y,2018/02/22,40,96,-,158,-,,,,,,,,,,,PUSAN (BUSAN),0,03A9E,無,－,6TK61,2018/02/13,相互運輸,DR
EGLV081800000524,EMCU9855196,2018/02/07 04:30,2018/02/07 04:10,,アイランドシティＣＹ,EVERGREEN LINE,BUXMELODY,1643-093N,SURABAYA,相互運輸　新ICバンプ,,2018/02/07 11:13,,,,,,2018/02/07 00:00,I,,Y,2018/02/22,40,96,-,158,-,,,,,,,,,,,PUSAN (BUSAN),0,01538,無,－,6TK61,,相互運輸,DR
EGLV081800000524,IMTU9030492,2018/02/07 04:30,2018/02/07 04:10,S,アイランドシティＣＹ,EVERGREEN LINE,BUXMELODY,1643-093N,SURABAYA,相互運輸　新ICバンプ,,2018/02/07 11:10,2018/02/15 14:51,,,,,2018/02/07 00:00,S,,Y,2018/02/22,40,96,-,148,-,,,,,,,,,,,PUSAN (BUSAN),0,011CE,無,－,6TK61,2018/02/15,相互運輸,DR
EGLV081800000524,TEMU6046621,2018/02/07 04:30,2018/02/07 04:10,,アイランドシティＣＹ,EVERGREEN LINE,BUXMELODY,1643-093N,SURABAYA,相互運輸　新ICバンプ,,2018/02/07 11:14,,,,,,2018/02/07 00:00,I,,Y,2018/02/22,40,96,-,152,-,,,,,,,,,,,PUSAN (BUSAN),0,01579,無,－,6TK61,,相互運輸,DR
