MAEU962436406,PONU0650974,2017/12/21 01:36,2017/12/21 01:36,S,アイランドシティＣＹ,MAERSK LINE,KING CRIMSON,1745,PUSAN (BUSAN),三菱ＩＣバンプール,,2017/12/21 03:51,2017/12/27 14:58,,,2017/12/28 10:19,,2017/12/21 00:00,S,,Y,2018/01/05,20,86,-,230,-,,,,,,,,,,,PUSAN (BUSAN),0,164FF,無,－,6TK67,2017/12/27,三菱倉庫,DR
MAEU962436406,MRKU9801283,2017/12/21 01:36,2017/12/21 01:36,S,アイランドシティＣＹ,MAERSK LINE,KING CRIMSON,1745,PUSAN (BUSAN),三菱ＩＣバンプール,,2017/12/21 04:18,2017/12/27 14:51,,,2017/12/28 11:09,C,2017/12/21 00:00,S,,Y,2018/01/05,20,86,-,228,-,,,,,,,,,,,PUSAN (BUSAN),0,179DF,無,－,6TK67,2017/12/27,三菱倉庫,DR
MAEU962436406,MSKU2304604,2017/12/21 01:36,2017/12/21 01:36,S,アイランドシティＣＹ,MAERSK LINE,KING CRIMSON,1745,PUSAN (BUSAN),三菱ＩＣバンプール,,2017/12/21 04:02,2017/12/28 12:44,,,2017/12/29 10:08,C,2017/12/21 00:00,S,,Y,2018/01/05,20,86,-,229,-,,,,,,,,,,,PUSAN (BUSAN),0,0B0CD,無,－,6TK67,2017/12/28,三菱倉庫,DR
MAEU962436406,MSKU5040249,2017/12/21 01:36,2017/12/21 01:36,S,アイランドシティＣＹ,MAERSK LINE,KING CRIMSON,1745,PUSAN (BUSAN),三菱ＩＣバンプール,,2017/12/21 04:20,2017/12/28 12:47,,,2017/12/29 10:19,,2017/12/21 00:00,S,,Y,2018/01/05,20,86,-,228,-,,,,,,,,,,,PUSAN (BUSAN),0,0B0CD,無,－,6TK67,2017/12/28,三菱倉庫,DR
