KKLUUS3050255,DFSU7438230,2018/02/15 00:00,,,香椎ＣＹ,KAWASAKI KISEN KAISH,PROTEUS,2714E,PUSAN (BUSAN),博多港運ＶＰ,,2018/02/15 15:35,,,,,,2018/02/15 00:00,,,Y,2018/03/13,40,96,-,241,-,,,,,,,,,,,Hibikinada,0,,無,－,6TK23,,ジェネック,DR
KKLUUS3050255,KKFU7871250,2018/02/15 00:00,,,香椎ＣＹ,KAWASAKI KISEN KAISH,PROTEUS,2714E,PUSAN (BUSAN),博多港運ＶＰ,,2018/02/15 15:38,,,,,,2018/02/15 00:00,,,Y,2018/03/13,40,96,-,253,-,,,,,,,,,,,Hibikinada,0,,無,－,6TK23,,ジェネック,DR
KKLUUS3050255,KKFU7899072,2018/02/15 00:00,,,香椎ＣＹ,KAWASAKI KISEN KAISH,PROTEUS,2714E,PUSAN (BUSAN),博多港運ＶＰ,,2018/02/15 11:10,,,,,S,2018/02/15 00:00,,,Y,2018/03/13,40,96,-,256,-,,,,,,,,,,,Hibikinada,0,,無,－,6TK23,,ジェネック,DR
KKLUUS3050255,KKFU7942780,2018/02/15 00:00,,,香椎ＣＹ,KAWASAKI KISEN KAISH,PROTEUS,2714E,PUSAN (BUSAN),博多港運ＶＰ,,2018/02/15 13:48,,,,,S,2018/02/15 00:00,,,Y,2018/03/13,40,96,-,267,-,,,,,,,,,,,Hibikinada,0,,無,－,6TK23,,ジェネック,DR
KKLUUS3050255,TCNU8338371,2018/02/15 00:00,,,香椎ＣＹ,KAWASAKI KISEN KAISH,PROTEUS,2714E,PUSAN (BUSAN),博多港運ＶＰ,,2018/02/15 15:38,,,,,,2018/02/15 00:00,,,Y,2018/03/13,40,96,-,263,-,,,,,,,,,,,Hibikinada,0,,無,－,6TK23,,ジェネック,DR
